Date,resid
2009-07-07,-2.7657671095246092
2009-07-08,-2.7477962187682334
2009-07-09,-2.7279819232197524
2009-07-10,-2.6970802787685755
2009-07-13,-2.658720697167305
2009-07-14,-2.616344582812858
2009-07-15,-2.5619416548940306
2009-07-16,-2.5017983055043542
2009-07-17,-2.4311262606343194
2009-07-20,-2.368133157992953
2009-07-21,-2.309446153137682
2009-07-22,-2.2429038259192677
2009-07-23,-2.164172640311839
2009-07-24,-2.0853615015008455
2009-07-27,-2.0088949226096786
2009-07-28,-1.949750977155476
2009-07-29,-1.8804905250332231
2009-07-30,-1.806487196391628
2009-07-31,-1.7404176455713056
2009-08-03,-1.6775963114740757
2009-08-04,-1.6071206429084048
2009-08-05,-1.5336846574699727
2009-08-06,-1.4590255936914565
2009-08-07,-1.3889077483379473
2009-08-10,-1.3208674967462861
2009-08-11,-1.2636940536724843
2009-08-12,-1.198507733493357
2009-08-13,-1.1509125258089932
2009-08-14,-1.1106823822939442
2009-08-17,-1.090240143867593
2009-08-18,-1.0652579096910677
2009-08-19,-1.038571729402335
2009-08-20,-1.0105488738276645
2009-08-21,-0.9794458697164634
2009-08-24,-0.951020186387781
2009-08-25,-0.928664935434135
2009-08-26,-0.9044235058206493
2009-08-27,-0.8293467489000586
2009-08-28,-0.8027091195334326
2009-08-31,-0.7918796859579498
2009-09-01,-0.7895834302582996
2009-09-02,-0.7868843412498494
2009-09-03,-0.776389189697194
2009-09-04,-0.7563551187603075
2009-09-09,-0.7257097727880675
2009-09-10,-0.6972790102711013
2009-09-11,-0.671710551811147
2009-09-14,-0.6524329455723241
2009-09-15,-0.6352073242760352
2009-09-16,-0.614759894954441
2009-09-17,-0.5872453325001818
2009-09-18,-0.5556073960749459
2009-09-21,-0.5141319607765498
2009-09-22,-0.4755175348424876
2009-09-23,-0.43972862494122467
2009-09-24,-0.4059695782563395
2009-09-25,-0.37618242959804604
2009-09-28,-0.33823469875786305
2009-09-29,-0.30306859698384736
2009-09-30,-0.27120930557073386
2009-10-01,-0.2548937039932353
2009-10-02,-0.24164565658245651
2009-10-05,-0.23079593506508
2009-10-06,-0.21275469983007433
2009-10-07,-0.202141856185711
2009-10-08,-0.1858097425523627
2009-10-09,-0.17260873095270124
2009-10-12,-0.16204121519839088
2009-10-13,-0.14843262774575827
